"region","RefSeq_ID","protein_ID","ncbi_func","gene_interval","start_pos","end_pos","no_vars","min_ps","max_ps","no_effects","ave_score","assocs","lines","exps","host"
"pSymB","NP_437976.1","ASP62945.1","hypothetical protein","gene-CDO30_RS32980",1599233,1599646,1,1599331,1599331,1,0.2670785,"shoot-DZA","DZA","3","DZA only"
"pSymB","NP_437980.1","ASP62950.1","glycosyl transferase","gene-CDO30_RS33005",1602735,1603799,2,1602795,1602987,2,-0.20210395,"chloro1-A17","A17","4","A17 only"
"pSymB","NP_437981.1","ASP63116.1","mannitol dehydrogenase family protein","gene-CDO30_RS33010",1604306,1605769,1,1604791,1604791,1,-0.2320503,"chloro1-A17","A17","4","A17 only"
"pSymB","NP_437984.1","ASP62953.1","enoyl-CoA hydratase/isomerase family protein","gene-CDO30_RS33025",1607512,1608582,1,1608358,1608358,1,-0.1761093,"shoot-DZA","DZA","3","DZA only"
"pSymB","NP_437988.1","ASP62957.1","acetyl/propionyl-CoA carboxylase subunit alpha","gene-CDO30_RS33045",1612971,1614983,3,1613021,1613375,4,0.0170261,"shoot-DZA, shoot-A17, fit-DZA","DZA, A17","3, 4, 5O","Both"
"pSymB","NP_437989.1","ASP62958.1","methylmalonyl-CoA mutase","gene-CDO30_RS33050",1615209,1617347,1,1616570,1616570,1,0.4201903,"nod-DZA","DZA","3","DZA only"
"pSymB","NP_437992.1","ASP62961.1","carbon-phosphorus lyase subunit PhnH","gene-CDO30_RS33065",1618686,1619288,1,1618836,1618836,1,0.5272302,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_437995.1","ASP62964.1","phosphonate C-P lyase system protein PhnK","gene-CDO30_RS33080",1621286,1622062,1,1621798,1621798,1,0.2169907,"nod.weight-DZA","DZA","3","DZA only"
"pSymB","NP_437996.1","ASP62965.1","phosphonate C-P lyase system protein PhnL","gene-CDO30_RS33085",1622096,1622803,1,1622159,1622159,1,0.3460817,"nod-DZA","DZA","3","DZA only"
"pSymB","NP_438001.1","ASP62969.1","tripartite tricarboxylate transporter permease","gene-CDO30_RS33105",1626305,1627843,1,1626341,1626341,1,0.604437,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438003.1","ASP62970.1","tricarboxylate transporter","gene-CDO30_RS33115",1628484,1629470,2,1629192,1629348,2,-0.03067035,"shoot-DZA, chloro1-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438004.1","ASP62971.1","4-hydroxythreonine-4-phosphate dehydrogenase 3","gene-CDO30_RS33120",1629546,1630592,3,1629870,1630122,3,0.225504566666667,"nod-A17, fit-A17","A17","4, 6O","A17 only"
"pSymB","NP_438005.1","ASP62972.1","GntR family transcriptional regulator","gene-CDO30_RS33125",1630790,1631476,1,1630933,1630933,2,0.3230292,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438007.1","ASP62974.1","TonB-dependent receptor","gene-CDO30_RS33135",1632217,1635819,4,1632627,1634391,6,-0.0931407166666667,"chloro1-A17, nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438008.1","ASP62975.1","adenylate/guanylate cyclase domain-containing protein","gene-CDO30_RS33140",1635819,1637768,3,1636964,1637702,3,0.215327133333333,"nod-A17, fit-A17","A17","4, 6O","A17 only"
"pSymB","NP_438016.1","ASP62978.1","ABC transporter ATP-binding protein","gene-CDO30_RS33170",1642061,1642777,1,1642402,1642402,1,0.2256496,"nod-A17","A17","4","A17 only"
"pSymB","NP_438021.1","ASP62983.1","ABC transporter ATP-binding protein","gene-CDO30_RS33195",1646844,1647614,1,1647168,1647168,1,0.2441111,"nod-A17","A17","4","A17 only"
"pSymB","NP_438022.1","ASP62984.1","sulfonate ABC transporter substrate-binding protein","gene-CDO30_RS33200",1647625,1648617,1,1648304,1648304,1,0.4727056,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438024.1","ASP62986.1","FMN-dependent monooxygenase","gene-CDO30_RS33210",1649576,1650925,2,1649783,1650674,2,0.2876046,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438025.1","ASP62987.1","FMN reductase","gene-CDO30_RS33215",1651014,1651571,1,1651029,1651029,1,-0.3165802,"nod-A17","A17","4","A17 only"
"pSymB","NP_438026.1","ASP62988.1","malto-oligosyltrehalose synthase","gene-CDO30_RS33220",1651752,1654379,2,1652181,1653531,2,0.3778034,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438027.1","ASP62989.1","3-carboxy-cis%2Ccis-muconate cycloisomerase","gene-CDO30_RS33225",1654393,1655448,1,1654864,1654864,2,-0.3025213,"shoot-DZA, chloro1-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438028.1","ASP62990.1","protocatechuate 3%2C4-dioxygenase subunit alpha","gene-CDO30_RS33230",1655531,1656145,3,1655885,1655900,3,-0.0735725333333333,"shoot-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438031.1","ASP62993.1","3-oxoadipate enol-lactonase","gene-CDO30_RS33245",1657338,1658144,2,1657377,1657698,4,0.07318145,"shoot-DZA, chloro1-A17, nod-A17, fit-DZA","DZA, A17","3, 4, 5O","Both"
"pSymB","NP_438032.1","ASP62994.1","pca operon transcription factor PcaQ","gene-CDO30_RS33250",1658239,1659180,1,1658955,1658955,2,-0.27364555,"shoot-DZA, chloro1-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438033.1","ASP62995.1","4-hydroxyphenylpyruvate dioxygenase","gene-CDO30_RS33255",1659254,1661143,3,1659389,1660127,3,0.00787576666666667,"chloro1-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438035.1","ASP62997.1","4-hydroxybenzoate 3-monooxygenase","gene-CDO30_RS33265",1662300,1663472,1,1662510,1662510,1,0.2598031,"nod-A17","A17","4","A17 only"
"pSymB","NP_438036.2","ASP63118.1","sulfite oxidase-like oxidoreductase","gene-CDO30_RS33270",1663645,1664307,2,1663761,1663817,4,0.040578225,"shoot-DZA, chloro1-A17, fit-DZA, fit-A17","DZA, A17","3, 4, 5O, 6O","Both"
"pSymB","NP_438037.1","ASP62998.1","gamma-glutamyltransferase","gene-CDO30_RS33275",1664517,1666262,1,1665584,1665584,1,-0.3519406,"shoot-DZA","DZA","3","DZA only"
"pSymB","NP_438039.1","ASP63000.1","3-oxoadipate--succinyl-CoA transferase subunit A","gene-CDO30_RS33285",1667271,1668131,1,1667816,1667816,1,-0.2420816,"shoot-DZA","DZA","3","DZA only"
"pSymB","NP_438040.1","ASP63001.1","3-oxoadipate--succinyl-CoA transferase subunit B","gene-CDO30_RS33290",1668145,1668930,2,1668151,1668154,3,0.1657366,"chloro1-DZA, shoot-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438041.1","ASP63002.1","3-oxoadipyl-CoA thiolase","gene-CDO30_RS33295",1668930,1670132,2,1669411,1670057,2,-0.2583129,"shoot-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438045.1","ASP63005.1","DUF4142 domain-containing protein","gene-CDO30_RS33315",1671784,1672308,1,1672263,1672263,1,0.2282578,"nod-A17","A17","4","A17 only"
"pSymB","NP_438051.1","ASP63010.1","plasmid partitioning protein RepB","gene-CDO30_RS33345",1677690,1678751,2,1677890,1678031,2,-0.2618093,"nod-A17, fit-A17","A17","4, 6O","A17 only"
"pSymB","NP_438056.1","ASP61535.1","branched-chain amino acid ABC transporter permease","gene-CDO30_RS25160",1524,3137,2,1737,2658,2,0.18233695,"nod-A17","A17","4","A17 only"
"pSymB","NP_438058.1","ASP61537.1","aldehyde-activating protein","gene-CDO30_RS25170",4785,5234,1,4894,4894,1,-0.1886719,"fit-A17","A17","6O","A17 only"
"pSymB","NP_438059.1","ASP61538.1","SRPBCC domain-containing protein","gene-CDO30_RS25175",5231,5695,2,5474,5576,3,0.322266833333333,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438065.1","ASP61543.1","C4-dicarboxylate transport transcriptional regulatory protein DctD","gene-CDO30_RS25205",14208,15590,1,15059,15059,1,0.2592791,"nod-A17","A17","4","A17 only"
"pSymB","NP_438067.1","ASP61545.1","phosphomethylpyrimidine synthase ThiC","gene-CDO30_RS25215",18149,19984,1,19624,19624,1,0.5427402,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438069.1","ASP61548.1","thiazole synthase","gene-CDO30_RS25230",21160,21933,1,21276,21276,1,0.2526575,"nod-A17","A17","4","A17 only"
"pSymB","NP_438070.1","ASP61549.1","thiamine phosphate synthase","gene-CDO30_RS25235",21930,22535,1,22125,22125,1,0.2084312,"nod.weight-A17","A17","4","A17 only"
"pSymB","NP_438077.1","ASP61555.1","MFS transporter","gene-CDO30_RS25270",29809,31014,2,29869,30144,2,0.1742738,"fit-A17","A17","6O","A17 only"
"pSymB","NP_438083.1","ASP61561.1","glycoside hydrolase family 127 protein","gene-CDO30_RS25300",34222,36144,2,34408,35398,2,0.1885434,"fit-A17","A17","6O","A17 only"
"pSymB","NP_438090.1","ASP61568.1","carboxynorspermidine decarboxylase","gene-CDO30_RS25335",43239,44336,1,43839,43839,1,0.3392149,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438091.1","ASP61569.1","3-hydroxyacyl-CoA dehydrogenase","gene-CDO30_RS25340",44456,45772,2,45001,45472,3,-0.070695,"nod-DZA, fit-A17","DZA, A17","3, 6O","Both"
"pSymB","NP_438092.1","ASP61570.1","2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase","gene-CDO30_RS25345",45865,46656,1,46145,46145,2,-0.03395285,"nod-DZA, nod.weight-DZA","DZA","3","DZA only"
"pSymB","NP_438093.1","ASP61571.1","acyl-CoA thioesterase","gene-CDO30_RS25350",46690,47193,1,47023,47023,2,-0.23100495,"nod-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438094.3","ASP61572.1","bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase","gene-CDO30_RS25355",47190,49256,2,48519,48582,3,0.2874855,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","NP_438095.1","ASP61573.1","phenylacetic acid degradation protein","gene-CDO30_RS25360",49307,50383,1,50321,50321,1,0.2256121,"fit-DZA","DZA","5O","DZA only"
"pSymB","NP_438101.1","ASP61579.1","DUF992 domain-containing protein","gene-CDO30_RS25390",54403,54918,1,54649,54649,2,-0.26956065,"nod-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438102.1","ASP61580.1","alpha-glucosidase/alpha-galactosidase","gene-CDO30_RS25395",55229,56602,1,56474,56474,1,-0.3200631,"nod-DZA","DZA","3","DZA only"
"pSymB","NP_438104.1","ASP61582.1","ABC transporter permease","gene-CDO30_RS25405",58305,59432,2,58599,59004,3,0.0582543333333333,"nod-DZA, nod-A17, fit-A17","DZA, A17","3, 4, 6O","Both"
"pSymB","NP_438105.1","ASP63016.1","ABC transporter permease","gene-CDO30_RS25410",59429,60442,1,59786,59786,1,0.1830399,"nod-A17","A17","4","A17 only"
"pSymB","NP_438106.1","ASP61583.1","periplasmic alpha-galactoside-binding protein","gene-CDO30_RS25415",60560,62641,1,60899,60899,1,0.204201,"nod-A17","A17","4","A17 only"
"pSymB","NP_438107.1","ASP61584.1","alpha-glucosidase/alpha-galactosidase","gene-CDO30_RS25420",62930,64402,4,62969,64010,4,0.00579105000000001,"nod-DZA, nod.weight-DZA, chloro1-A17, fit-A17","DZA, A17","3, 4, 6O","Both"
"pSymB","NP_438108.1","ASP61585.1","AraC family transcriptional regulator","gene-CDO30_RS25425",64598,65539,1,65440,65440,2,-0.18851045,"nod.weight-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","NP_438109.1","ASP61586.1","LacI family transcriptional regulator","gene-CDO30_RS25430",65610,66689,1,66424,66424,1,0.3605969,"nod-A17","A17","4","A17 only"
"pSymB","NP_438110.1","ASP61587.1","VapC toxin family PIN domain ribonuclease","gene-CDO30_RS25435",66672,67085,1,66804,66804,1,-0.2037635,"nod.weight-DZA","DZA","3","DZA only"
"pSymB","WP_003525897.1","ASP61994.1","N-alpha-acetyl diaminobutyric acid deacetylase DoeB","gene-CDO30_RS27640",517108,518118,2,517516,517732,5,-0.091321,"nod-DZA, shoot-A17, nod-A17, fit-DZA, fit-A17","DZA, A17","3, 4, 5O, 6O","Both"
"pSymB","WP_003526551.1","ASP62114.1","nucleoside-diphosphate sugar epimerase","gene-CDO30_RS28360",653722,654693,3,654311,654651,3,0.290905366666667,"nod-DZA, nod.weight-DZA, fit-A17","DZA, A17","3, 6O","Both"
"pSymB","WP_003529443.1","ASP63011.1","hypothetical protein","gene-CDO30_RS33350",1678814,1679242,1,1679201,1679201,1,-0.1670975,"shoot-DZA","DZA","3","DZA only"
"pSymB","WP_010968459.1",NA,"helix-turn-helix domain-containing protein","gene-CDO30_RS25780-gene-CDO30_RS34140",140670,140930,1,140922,140922,1,-0.1675751,"chloro1-A17","A17","4","A17 only"
"pSymB","WP_011425074.1",NA,"nitrite reductase large subunit","gene-CDO30_RS31270-gene-CDO30_RS31280",1283827,1285314,1,1284864,1284864,1,-0.2539609,"nod-A17","A17","4","A17 only"
"pSymB","WP_012115592.1",NA,"hypothetical protein","gene-CDO30_RS28275-gene-CDO30_RS28285",643540,644065,2,643777,643964,3,0.115806333333333,"nod-DZA, nod-A17, fit-A17","DZA, A17","3, 4, 6O","Both"
"pSymB","WP_013112340.1",NA,"hypothetical protein","gene-CDO30_RS26085-gene-CDO30_RS26095",201627,201740,1,201716,201716,1,0.5522932,"fit-DZA","DZA","5O","DZA only"
"pSymB","WP_013850444.1","ASP62774.1","dTDP-4-dehydrorhamnose 3%2C5-epimerase","gene-CDO30_RS32050",1425517,1426056,1,1426041,1426041,1,0.2148445,"fit-A17","A17","6O","A17 only"
"pSymB","WP_013850850.1","ASP62164.1","hypothetical protein","gene-CDO30_RS28655",715898,716089,2,715988,716075,2,-0.2587122,"fit-A17","A17","6O","A17 only"
"pSymB","WP_014526772.1",NA,"hypothetical protein","gene-CDO30_RS28685-gene-CDO30_RS28695",719941,720130,1,720121,720121,1,-0.1899899,"nod-DZA","DZA","3","DZA only"
"pSymB","WP_014527075.1","ASP62667.1","hypothetical protein","gene-CDO30_RS31430",1313959,1314177,1,1313966,1313966,1,-0.5742856,"fit-DZA","DZA","5O","DZA only"
"pSymB","WP_014527326.1","ASP62184.1","hypothetical protein","gene-CDO30_RS28780",736142,736453,1,736273,736273,1,-0.2703429,"chloro1-A17","A17","4","A17 only"
"pSymB","WP_014527389.1","ASP62109.1","DUF454 domain-containing protein","gene-CDO30_RS28330",649907,650287,2,650019,650144,2,-0.04903815,"chloro1-DZA, fit-A17","DZA, A17","3, 6O","Both"
"pSymB","WP_014530042.1",NA,"prevent-host-death protein","gene-CDO30_RS25610-gene-CDO30_RS25620",108085,108332,1,108202,108202,1,-0.2085748,"nod.weight-DZA","DZA","3","DZA only"
"pSymB","WP_014530517.1","ASP62260.1","hypothetical protein","gene-CDO30_RS29200-gene-CDO30_RS29210",826191,826391,1,826311,826311,1,0.2419861,"fit-A17","A17","6O","A17 only"
"pSymB","WP_015243130.1","ASP62298.1","polysaccharide biosynthesis protein","gene-CDO30_RS29410",864610,866808,2,864624,865267,2,0.26492425,"chloro1-DZA, shoot-DZA","DZA","3","DZA only"
"pSymB","WP_016555896.1","ASP63012.1","urea ABC transporter ATP-binding subunit UrtE","gene-CDO30_RS33355",1679609,1680304,2,1679792,1680163,2,-0.0530365,"chloro1-A17, nod-A17","A17","4","A17 only"
"pSymB","WP_017263565.1","ASP62181.1","hypothetical protein","gene-CDO30_RS28765",733525,733767,1,733608,733608,1,-0.4416588,"fit-DZA","DZA","5O","DZA only"
"pSymB","WP_017263939.1","ASP61613.1","hypothetical protein","gene-CDO30_RS25575",97927,98196,1,98112,98112,1,0.4997908,"fit-DZA","DZA","5O","DZA only"
"pSymB","WP_017264403.1","ASP63032.1","DUF2950 domain-containing protein","gene-CDO30_RS27110",406601,406765,1,406687,406687,1,0.2357834,"shoot-DZA","DZA","3","DZA only"
"pSymB","WP_017264406.1","ASP61898.1","hypothetical protein","gene-CDO30_RS34155",402863,403243,1,403072,403072,1,-0.2412589,"fit-DZA","DZA","5O","DZA only"
"pSymB","WP_017272401.1","ASP62110.1","hypothetical protein","gene-CDO30_RS28335",650420,650617,2,650534,650585,2,-0.04449235,"shoot-DZA, fit-A17","DZA, A17","3, 6O","Both"
"pSymB","WP_017276030.1","ASP62836.1","SURF1 family protein","gene-CDO30_RS32385",1478884,1479675,1,1479423,1479423,2,0.58040545,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","WP_017276276.1","ASP62393.1","FAD-binding oxidoreductase","gene-CDO30_RS29930",991853,992980,3,992430,992891,3,0.146378066666667,"chloro1-DZA, fit-A17","DZA, A17","3, 6O","Both"
"pSymB","WP_018497475.1","ASP62063.1","galactonate dehydratase","gene-CDO30_RS28020",599973,601121,1,600074,600074,1,-0.4268942,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001312350.1","ASP62058.1","transporter","gene-CDO30_RS27990",593336,594364,2,593973,593981,4,0.072496475,"shoot-A17, nod-A17, fit-DZA, fit-A17","A17, DZA","4, 5O, 6O","Both"
"pSymB","YP_001312427.1","ASP62003.1","SAM-dependent methyltransferase","gene-CDO30_RS27690",528688,529866,2,529245,529305,2,0.2213997,"chloro1-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","YP_001312451.1","ASP61982.1","Zn-dependent oxidoreductase","gene-CDO30_RS27575",503587,504660,2,504163,504380,2,0.2980224,"fit-A17","A17","6O","A17 only"
"pSymB","YP_001312585.1","ASP61865.1","DUF3394 domain-containing protein","gene-CDO30_RS26910",364275,366788,10,364431,366693,12,0.0856928333333333,"fit-DZA, fit-A17","DZA, A17","5O, 6O","Both"
"pSymB","YP_001312624.1","ASP61826.1","polysaccharide pyruvyl transferase family protein","gene-CDO30_RS26715",326833,327897,2,327022,327076,2,0.40124245,"nod-A17","A17","4","A17 only"
"pSymB","YP_001312630.1","ASP61821.1","gfo/Idh/MocA family oxidoreductase","gene-CDO30_RS26685",319821,320846,1,320027,320027,1,-0.4102426,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001312688.1","ASP61753.1","S-formylglutathione hydrolase","gene-CDO30_RS26340",257079,257909,1,257600,257600,2,-0.0538497,"nod-DZA, fit-DZA","DZA","3, 5O","DZA only"
"pSymB","YP_001312749.1","ASP61709.1","BMP family ABC transporter substrate-binding protein","gene-CDO30_RS26115",206543,207526,1,206801,206801,1,0.346597,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001312773.1","ASP61687.1","GntR family transcriptional regulator","gene-CDO30_RS25995",183549,184253,1,184241,184241,1,0.1663147,"shoot-A17","A17","4","A17 only"
"pSymB","YP_001312786.1","ASP63024.1","EEP domain-containing protein","gene-CDO30_RS25930",167315,168052,2,167426,167609,2,0.31386615,"fit-DZA, fit-A17","DZA, A17","5O, 6O","Both"
"pSymB","YP_001312910.1","ASP61547.1","thiamine biosynthesis protein ThiS","gene-CDO30_RS25225",20960,21157,1,21064,21064,1,-0.1925669,"chloro1-A17","A17","4","A17 only"
"pSymB","YP_001312929.1","ASP63009.1","plasmid partitioning protein RepA","gene-CDO30_RS33340",1676421,1677686,1,1676516,1676516,2,0.33272925,"nod-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","YP_001312932.1","ASP63007.1","cell division protein FtsK","gene-CDO30_RS33505",1672687,1675527,2,1674926,1675075,2,-0.3032809,"fit-DZA, fit-A17","DZA, A17","5O, 6O","Both"
"pSymB","YP_001313094.1","ASP62849.1","glycosyltransferase family 1 protein","gene-CDO30_RS32455",1494210,1495439,1,1494735,1494735,1,0.1795364,"shoot-A17","A17","4","A17 only"
"pSymB","YP_001313127.1","ASP62808.1","type I secretion system permease/ATPase","gene-CDO30_RS32240",1459587,1461335,1,1460564,1460564,1,0.314672,"nod-A17","A17","4","A17 only"
"pSymB","YP_001313205.1","ASP62713.1","LysR family transcriptional regulator","gene-CDO30_RS31700",1371916,1372896,1,1372599,1372599,1,0.2570271,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001313261.1","ASP62257.1","two-component system response regulator","gene-CDO30_RS29190",824162,824752,1,824486,824486,2,0.173109,"shoot-A17, fit-A17","A17","4, 6O","A17 only"
"pSymB","YP_001313273.1","ASP62271.1","FAD-binding oxidoreductase","gene-CDO30_RS29260",835107,836477,1,836143,836143,1,0.4186937,"fit-A17","A17","6O","A17 only"
"pSymB","YP_001313275.1","ASP62273.1","sulfate ABC transporter permease subunit CysW","gene-CDO30_RS29270",837708,838583,1,838180,838180,2,-0.29734315,"nod.weight-DZA, chloro1-A17","DZA, A17","3, 4","Both"
"pSymB","YP_001313280.1","ASP62277.1","amino acid ABC transporter permease","gene-CDO30_RS29295",842847,843509,1,843482,843482,1,-0.2965579,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001313328.1","ASP62320.1","peptide ABC transporter permease","gene-CDO30_RS29545",902110,903285,1,902931,902931,1,0.4367433,"fit-DZA","DZA","5O","DZA only"
"pSymB","YP_001313333.1","ASP62323.1","ABC transporter ATP-binding protein","gene-CDO30_RS29570",907944,910655,2,909035,909608,2,0.38186965,"chloro1-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","YP_001313347.1","ASP62335.1","NCS2 family permease","gene-CDO30_RS29630",922026,923318,2,922235,923046,4,0.293577175,"nod-A17, fit-DZA, fit-A17","A17, DZA","4, 5O, 6O","Both"
"pSymB","YP_001313357.1","ASP62348.1","molecular chaperone Hsp20","gene-CDO30_RS29700",937799,938278,1,938065,938065,1,-0.3095782,"fit-A17","A17","6O","A17 only"
"pSymB","YP_001313414.1",NA,"hypothetical protein","gene-CDO30_RS29995-gene-CDO30_RS30005",1011023,1011254,1,1011176,1011176,1,0.4162294,"fit-A17","A17","6O","A17 only"
"pSymB","YP_001313438.1","ASP62432.1","glycosyl transferase","gene-CDO30_RS30140",1041322,1042578,1,1042131,1042131,1,0.2623969,"fit-A17","A17","6O","A17 only"
"pSymB","YP_001313708.1","ASP63056.1","sugar ABC transporter","gene-CDO30_RS28535",692496,693266,3,692706,693051,4,-0.0163681,"nod-A17, fit-DZA, fit-A17","A17, DZA","4, 5O, 6O","Both"
"pSymB","YP_001313710.1","ASP62143.1","RkpR%2C polysaccharide export protein","gene-CDO30_RS28525",690508,691839,1,691357,691357,2,0.2982035,"nod.weight-A17, fit-DZA","A17, DZA","4, 5O","Both"
"pSymB","YP_001313723.1","ASP62127.1","membrane assembly protein AsmA","gene-CDO30_RS28435",670322,673345,12,670462,673300,14,-0.0739530714285714,"shoot-DZA, chloro1-A17, nod-A17, fit-DZA, fit-A17","DZA, A17","3, 4, 5O, 6O","Both"
"pSymB","YP_001313738.1","ASP62113.1","glycosyl transferase","gene-CDO30_RS28355",652854,653699,3,653243,653625,3,0.0312335333333333,"chloro1-DZA, nod-A17","DZA, A17","3, 4","Both"
"pSymB","YP_001314416.1","ASP62069.1","response regulator","gene-CDO30_RS28050",608731,609141,1,608983,608983,2,-0.29557155,"fit-DZA, fit-A17","DZA, A17","5O, 6O","Both"
"pSymB","YP_002122329.1","ASP61798.1","DUF4142 domain-containing protein","gene-CDO30_RS26570",298409,298912,1,298849,298849,1,-0.3682098,"fit-A17","A17","6O","A17 only"
