"region","start_pos","end_pos","RefSeq_ID","protein_ID","gene_ID","gene_name","ncbi_func"
"CP021798.1",1313903,1314652,"NP_436008.1","ASP61399.1","CDO30_24860",NA,"electron transfer flavoprotein subunit beta"
"CP021798.1",1314769,1315698,"NP_436007.1","ASP61400.1","CDO30_24865",NA,"electron transfer flavoprotein subunit alpha/FixB family protein"
"CP021798.1",1315714,1316628,"NP_436006.1","ASP61401.1","CDO30_24870",NA,"LysR family transcriptional regulator"
"CP021798.1",1316791,1317960,"WP_014528683.1","ASP61402.1","CDO30_24875",NA,"FAD-binding oxidoreductase"
"CP021798.1",1317957,1318214,"YP_002000354.1","ASP61403.1","CDO30_24880",NA,"ferredoxin"
"CP021798.1",1318201,1319559,"NP_436004.1","ASP61404.1","CDO30_24885",NA,"oxidase"
"CP021798.1",1319660,1321135,"NP_436003.1","ASP61405.1","CDO30_24890",NA,"ABC transporter substrate-binding protein"
"CP021798.1",1321128,1321307,"WP_003536984.1","ASP61406.1","CDO30_24895",NA,"hypothetical protein"
"CP021798.1",1321304,1322719,"NP_436002.1","ASP61407.1","CDO30_24900",NA,"amidase"
"CP021798.1",1322749,1324233,"NP_436001.2","ASP61408.1","CDO30_24905",NA,"ABC transporter substrate-binding protein"
"CP021798.1",1324312,1325232,"NP_436000.2","ASP61409.1","CDO30_24910",NA,"ABC transporter permease"
"CP021798.1",1325232,1326191,"NP_435999.1","ASP61410.1","CDO30_24915",NA,"ABC transporter permease"
"CP021798.1",1326188,1327174,"YP_001313776.1","ASP61411.1","CDO30_24920","oppD","ABC transporter ATP-binding protein"
"CP021798.1",1327171,1328154,"NP_435997.1","ASP61412.1","CDO30_24925",NA,"ABC transporter ATP-binding protein"
"CP021798.1",1328154,1328879,"NP_435996.1","ASP61533.1","CDO30_24930",NA,"anion permease"
"CP021798.1",1328887,1329645,"NP_435995.2","ASP61413.1","CDO30_24935",NA,"short-chain dehydrogenase"
"CP021798.1",1329800,1330174,"NP_435994.1","ASP61414.1","CDO30_24940",NA,"ATP-binding protein"
"CP021798.1",1330367,1330588,"YP_002000353.1","ASP61415.1","CDO30_24945",NA,"RelE/ParE family toxin"
"CP021798.1",1330858,1332078,"NP_435993.1","ASP61416.1","CDO30_24950",NA,"ABC transporter substrate-binding protein"
"CP021798.1",1332142,1333230,"NP_435992.1","ASP61417.1","CDO30_24955",NA,"sugar ABC transporter permease"
"CP021798.1",1333227,1334627,"NP_435991.1","ASP61418.1","CDO30_24960",NA,"carbohydrate ABC transporter permease"
"CP021798.1",1334685,1334901,"WP_014531531.1",NA,"CDO30_24965",NA,"hypothetical protein"
"CP021798.1",1335036,1335218,"NP_435990.1","ASP61419.1","CDO30_24970",NA,"DUF3606 domain-containing protein"
"CP021798.1",1335539,1335913,"NP_435989.2","ASP61420.1","CDO30_24975",NA,"VOC family protein"
"CP021798.1",1336240,1337088,"NP_435987.1","ASP61421.1","CDO30_24980",NA,"DUF1206 domain-containing protein"
"CP021798.1",1337411,1338262,"NP_435986.2","ASP61422.1","CDO30_24985",NA,"sugar phosphate isomerase/epimerase"
"CP021798.1",1338576,1339463,"NP_435985.1","ASP61423.1","CDO30_24990",NA,"sugar phosphate isomerase/epimerase"
"CP021798.1",1339473,1340681,"NP_435984.1","ASP61424.1","CDO30_24995",NA,"enolase"
"CP021798.1",1340684,1341376,"NP_435983.1","ASP61425.1","CDO30_25000",NA,"FadR family transcriptional regulator"
"CP021798.1",1341402,1342376,"NP_435982.2","ASP61426.1","CDO30_25005",NA,"dehydrogenase"
"CP021798.1",1342485,1343561,"NP_435981.1","ASP61427.1","CDO30_25010",NA,"ABC transporter ATP-binding protein"
"CP021798.1",1343561,1344670,"NP_435980.1","ASP61428.1","CDO30_25015",NA,"ABC transporter ATP-binding protein"
"CP021798.1",1344667,1344870,"YP_001314488.1","ASP61429.1","CDO30_25020",NA,"hypothetical protein"
"CP021798.1",1344867,1345826,"NP_435979.1","ASP61430.1","CDO30_25025",NA,"carbohydrate ABC transporter permease"
"CP021798.1",1345828,1346733,"NP_435978.2","ASP61431.1","CDO30_25030",NA,"sugar ABC transporter permease"
"CP021798.1",1346876,1348183,"NP_435977.2","ASP61432.1","CDO30_25035",NA,"ABC transporter substrate-binding protein"
"CP021798.1",1348539,1349204,"YP_002000352.1","ASP61433.1","CDO30_25040",NA,"TetR/AcrR family transcriptional regulator"
"CP021798.1",1349286,1350482,"NP_435975.1","ASP61434.1","CDO30_25045",NA,"hypothetical protein"
"CP021798.1",1350494,1351336,"NP_435974.1","ASP61435.1","CDO30_25050",NA,"phosphoenolpyruvate hydrolase family protein"
"CP021798.1",1351366,1351779,"NP_435973.1","ASP61436.1","CDO30_25055",NA,"cupin"
"CP021798.1",1351814,1353076,"NP_435972.2","ASP61437.1","CDO30_25060",NA,"aminopeptidase P family protein"
"CP021798.1",1353665,1354987,"NP_435971.1","ASP61438.1","CDO30_25065",NA,"MFS transporter"
"CP021798.1",1355585,1356433,"NP_435970.1","ASP61439.1","CDO30_25070",NA,"alpha/beta hydrolase"
"CP021798.1",1356483,1357130,"NP_435969.1","ASP61440.1","CDO30_25075",NA,"dihydrofolate reductase"
"CP021798.1",1357204,1357455,"NP_435968.1","ASP61441.1","CDO30_25080",NA,"hypothetical protein"
"CP021798.1",1357716,1358084,"NP_435967.1","ASP61442.1","CDO30_25085",NA,"MarR family transcriptional regulator"
"CP021798.1",1358181,1358699,"NP_435966.1","ASP61443.1","CDO30_25090",NA,"hypothetical protein"
"CP021798.1",1358703,1359374,"NP_435965.1","ASP61444.1","CDO30_25095",NA,"type IV secretion system protein VirB1"
"CP021798.1",1359371,1359670,"NP_435964.1","ASP61445.1","CDO30_25100",NA,"Type IV secretory pathway AvhB2 protein"
"CP021798.1",1359675,1360016,"NP_435963.2","ASP61446.1","CDO30_25105",NA,"type IV secretion system protein VirB3"
"CP021798.1",1360009,1362387,"NP_435962.1","ASP61447.1","CDO30_25110",NA,"VirB4 family type IV secretion/conjugal transfer ATPase"
"CP021798.1",1362387,1363088,"NP_435961.2","ASP61448.1","CDO30_25115","virB5","P-type DNA transfer protein VirB5"
"CP021798.1",1363085,1363318,"WP_013845460.1","ASP61449.1","CDO30_25120",NA,"hypothetical protein"
"CP021798.1",1363318,1364259,NA,"ASP61450.1","CDO30_17825",NA,"conjugal transfer protein TrbL"
"CP021799.1",352,1527,"NP_438055.1","ASP61534.1","CDO30_25130","urtC","branched-chain amino acid ABC transporter permease"
"CP021799.1",1524,3137,"NP_438056.1","ASP61535.1","CDO30_25135","urtB","branched-chain amino acid ABC transporter permease"
"CP021799.1",3280,4572,"NP_438057.1","ASP61536.1","CDO30_25140","urtA","urea ABC transporter substrate-binding protein"
"CP021799.1",4785,5234,"NP_438058.1","ASP61537.1","CDO30_25145",NA,"aldehyde-activating protein"
"CP021799.1",5231,5695,"NP_438059.1","ASP61538.1","CDO30_25150",NA,"SRPBCC domain-containing protein"
"CP021799.1",5728,6066,"NP_438060.1","ASP61539.1","CDO30_25155",NA,"ArsR family transcriptional regulator"
"CP021799.1",6373,9753,"NP_438061.1","ASP61540.1","CDO30_25160",NA,"hybrid sensor histidine kinase/response regulator"
"CP021799.1",9740,10669,"NP_438062.1","ASP61541.1","CDO30_25165",NA,"DNA-binding response regulator"
"CP021799.1",10782,12107,"NP_438063.1","ASP63014.1","CDO30_25170",NA,"C4-dicarboxylate transporter"
"CP021799.1",12339,14204,"NP_438064.1","ASP61542.1","CDO30_25175",NA,"two-component sensor histidine kinase"
"CP021799.1",14208,15590,"NP_438065.1","ASP61543.1","CDO30_25180",NA,"C4-dicarboxylate transport transcriptional regulatory protein DctD"
"CP021799.1",15715,17772,"NP_438066.1","ASP61544.1","CDO30_25185",NA,"hypothetical protein"
"CP021799.1",18149,19984,"NP_438067.1","ASP61545.1","CDO30_25190",NA,"phosphomethylpyrimidine synthase ThiC"
"CP021799.1",19986,20963,"NP_438068.1","ASP61546.1","CDO30_25195","thiO","glycine oxidase ThiO"
"CP021799.1",20960,21157,"YP_001312910.1","ASP61547.1","CDO30_25200","thiS","thiamine biosynthesis protein ThiS"
"CP021799.1",21160,21933,"NP_438069.1","ASP61548.1","CDO30_25205",NA,"thiazole synthase"
"CP021799.1",21930,22535,"NP_438070.1","ASP61549.1","CDO30_25210",NA,"thiamine phosphate synthase"
"CP021799.1",22605,23594,"NP_438071.1","ASP61550.1","CDO30_25215",NA,"hypothetical protein"
"CP021799.1",23637,24680,"NP_438072.1","ASP61551.1","CDO30_25220",NA,"LacI family transcriptional regulator"
"CP021799.1",24727,25683,"NP_438073.1","ASP63015.1","CDO30_25225",NA,"ABC transporter permease"
"CP021799.1",25763,27286,"NP_438074.1","ASP61552.1","CDO30_25230",NA,"sugar ABC transporter ATP-binding protein"
"CP021799.1",27422,28693,"NP_438075.1","ASP61553.1","CDO30_25235",NA,"S-methyl-5-thioribose kinase"
"CP021799.1",28690,29784,"NP_438076.1","ASP61554.1","CDO30_25240","mtnA","S-methyl-5-thioribose-1-phosphate isomerase"
"CP021799.1",29809,31014,"NP_438077.1","ASP61555.1","CDO30_25245",NA,"MFS transporter"
"CP021799.1",31090,32076,"NP_438078.1","ASP61556.1","CDO30_25250",NA,"AraC family transcriptional regulator"
"CP021799.1",32111,32419,"NP_438079.1","ASP61557.1","CDO30_25255",NA,"RelE/ParE family toxin"
"CP021799.1",32416,32685,"NP_438080.1","ASP61558.1","CDO30_25260",NA,"ribbon-helix-helix protein%2C CopG family"
"CP021799.1",32771,33049,"NP_438081.1","ASP61559.1","CDO30_25265",NA,"hypothetical protein"
"CP021799.1",33124,34209,"NP_438082.1","ASP61560.1","CDO30_25270",NA,"ABC transporter ATP-binding protein"
"CP021799.1",34222,36144,"NP_438083.1","ASP61561.1","CDO30_25275",NA,"glycoside hydrolase family 127 protein"
"CP021799.1",36164,37027,"NP_438084.1","ASP61562.1","CDO30_25280",NA,"carbohydrate ABC transporter permease"
"CP021799.1",37024,37941,"NP_438085.1","ASP61563.1","CDO30_25285",NA,"sugar ABC transporter permease"
"CP021799.1",38132,39367,"NP_438086.1","ASP61564.1","CDO30_25290",NA,"sugar ABC transporter substrate-binding protein"
"CP021799.1",39420,40442,"WP_014331479.1","ASP61565.1","CDO30_25295",NA,"LacI family transcriptional regulator"
"CP021799.1",40678,41643,"NP_384121.1","ASP61566.1","CDO30_25300",NA,"IS110 family transposase"
"CP021799.1",41954,43195,"NP_438089.1","ASP61567.1","CDO30_25305",NA,"saccharopine dehydrogenase"
"CP021799.1",43239,44336,"NP_438090.1","ASP61568.1","CDO30_25310","nspC","carboxynorspermidine decarboxylase"
"CP021799.1",44456,45772,"NP_438091.1","ASP61569.1","CDO30_25315",NA,"3-hydroxyacyl-CoA dehydrogenase"
"CP021799.1",45865,46656,"NP_438092.1","ASP61570.1","CDO30_25320","paaB","2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase"
"CP021799.1",46690,47193,"NP_438093.1","ASP61571.1","CDO30_25325",NA,"acyl-CoA thioesterase"
"CP021799.1",47190,49256,"NP_438094.3","ASP61572.1","CDO30_25330",NA,"bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase"
"CP021799.1",49307,50383,"NP_438095.1","ASP61573.1","CDO30_25335",NA,"phenylacetic acid degradation protein"
"CP021799.1",50412,50936,"NP_438096.1","ASP61574.1","CDO30_25340","paaJ","phenylacetate-CoA oxygenase subunit PaaJ"
"CP021799.1",50946,51731,"NP_438097.1","ASP61575.1","CDO30_25345","paaI","phenylacetate-CoA oxygenase subunit PaaI"
"CP021799.1",51731,52015,"NP_438098.1","ASP61576.1","CDO30_25350",NA,"phenylacetate-CoA oxygenase subunit PaaB"
"CP021799.1",52035,53033,"NP_438099.1","ASP61577.1","CDO30_25355",NA,"phenylacetate-CoA oxygenase subunit PaaA"
"CP021799.1",53238,54158,"NP_438100.1","ASP61578.1","CDO30_25360","paaX","phenylacetic acid degradation operon negative regulatory protein PaaX"
"CP021799.1",54403,54918,"NP_438101.1","ASP61579.1","CDO30_25365",NA,"DUF992 domain-containing protein"
"CP021799.1",55229,56602,"NP_438102.1","ASP61580.1","CDO30_25370",NA,"alpha-glucosidase/alpha-galactosidase"
"CP021799.1",56623,58293,"NP_438103.1","ASP61581.1","CDO30_25375",NA,"ABC transporter ATP-binding protein"
"CP021799.1",58305,59432,"NP_438104.1","ASP61582.1","CDO30_25380",NA,"ABC transporter permease"
"CP021799.1",59429,60442,"NP_438105.1","ASP63016.1","CDO30_25385",NA,"ABC transporter permease"
"CP021799.1",60560,62641,"NP_438106.1","ASP61583.1","CDO30_25390",NA,"periplasmic alpha-galactoside-binding protein"
"CP021799.1",62930,64402,"NP_438107.1","ASP61584.1","CDO30_25395",NA,"alpha-glucosidase/alpha-galactosidase"
"CP021799.1",64598,65539,"NP_438108.1","ASP61585.1","CDO30_25400",NA,"AraC family transcriptional regulator"
"CP021799.1",65610,66689,"NP_438109.1","ASP61586.1","CDO30_25405",NA,"LacI family transcriptional regulator"
"CP021799.1",66672,67085,"NP_438110.1","ASP61587.1","CDO30_25410",NA,"VapC toxin family PIN domain ribonuclease"
"CP021799.1",67082,67330,"YP_002822257.1","ASP61588.1","CDO30_25415",NA,"plasmid stabilization protein"
"CP021799.1",67538,68812,"NP_436541.1","ASP61589.1","CDO30_25420",NA,"sugar ABC transporter substrate-binding protein"
"CP021799.1",68906,69802,"NP_436542.1","ASP61590.1","CDO30_25425",NA,"sugar ABC transporter permease"
"CP021799.1",69799,70617,"NP_436543.1","ASP61591.1","CDO30_25430",NA,"carbohydrate ABC transporter permease"
"CP021799.1",70626,72890,"YP_001312871.1","ASP61592.1","CDO30_25435",NA,"beta-galactosidase"
"CP021799.1",72887,73963,"NP_436545.1","ASP61593.1","CDO30_25440",NA,"ABC transporter ATP-binding protein"
"CP021799.1",74022,74798,"NP_436546.1","ASP61594.1","CDO30_25445",NA,"pyrroline-5-carboxylate reductase"
"CP021799.1",74805,75710,"NP_436547.1","ASP61595.1","CDO30_25450",NA,"LysR family transcriptional regulator"
"CP021799.1",75826,76437,"NP_436548.1","ASP61596.1","CDO30_25455",NA,"glutathione S-transferase"
"CP021799.1",76623,77576,"NP_436549.1","ASP61597.1","CDO30_25460",NA,"flavin-nucleotide-binding protein"
"CP021799.1",77691,79808,"NP_436550.1","ASP61598.1","CDO30_25465",NA,"catalase C"
"CP021799.1",79834,80901,"NP_436551.1","ASP61599.1","CDO30_25470",NA,"ATP-dependent DNA ligase"
"CP021799.1",80888,81817,"NP_436552.1","ASP61600.1","CDO30_25475",NA,"LysR family transcriptional regulator"
"CP021799.1",81912,82979,"NP_436553.1","ASP61601.1","CDO30_25480",NA,"alpha/beta hydrolase"
"CP021799.1",83206,83985,"NP_436554.1","ASP61602.1","CDO30_25485",NA,"ZIP family metal transporter"
"CP021799.1",84017,86560,"NP_436555.1","ASP61603.1","CDO30_25490",NA,"vitamin K epoxide reductase"
"CP021799.1",86616,87860,"NP_436556.1","ASP61604.1","CDO30_25495",NA,"gfo/Idh/MocA family oxidoreductase"
"CP021799.1",87914,88915,"NP_436557.1","ASP63017.1","CDO30_25500",NA,"LacI family transcriptional regulator"
"CP021799.1",88929,89885,"NP_436558.1","ASP61605.1","CDO30_25505",NA,"ABC transporter permease"
"CP021799.1",89882,90874,"NP_436559.1","ASP61606.1","CDO30_25510",NA,"ABC transporter permease"
"CP021799.1",90874,92379,"NP_436560.1","ASP61607.1","CDO30_25515",NA,"sugar ABC transporter ATP-binding protein"
"CP021799.1",92367,92564,"WP_018096132.1","ASP61608.1","CDO30_25520",NA,"hypothetical protein"
"CP021799.1",92629,93651,"NP_436561.1","ASP61609.1","CDO30_25525",NA,"sugar ABC transporter substrate-binding protein"
"CP021799.1",93743,94879,"NP_436562.1","ASP61610.1","CDO30_25530",NA,"dihydrolipoamide succinyltransferase"
"CP021799.1",94882,96960,"NP_436563.1","ASP61611.1","CDO30_25535",NA,"pyruvate dehydrogenase"
"CP021799.1",97077,97547,"NP_436564.1","ASP61612.1","CDO30_25540",NA,"Lrp/AsnC family transcriptional regulator"
"CP021799.1",97584,97661,"NP_437802.1",NA,"CDO30_25545",NA,"hypothetical protein"
"CP021799.1",97927,98196,"WP_017263939.1","ASP61613.1","CDO30_25550",NA,"hypothetical protein"
"CP021799.1",98195,98761,"NP_436565.1","ASP61614.1","CDO30_25555",NA,"dienelactone hydrolase family protein"
"CP021799.1",98838,102455,"NP_436566.1","ASP61615.1","CDO30_25560",NA,"5-oxoprolinase"
"CP021799.1",102646,103434,"YP_001312845.1","ASP63018.1","CDO30_25565",NA,"rRNA pseudouridine synthase"
"CP021799.1",103684,104661,"NP_436568.1","ASP61616.1","CDO30_25570",NA,"hypothetical protein"
"CP021799.1",104868,105329,"NP_436569.1","ASP61617.1","CDO30_25575",NA,"tripartite tricarboxylate transporter TctB family protein"
"CP021799.1",105342,106847,"NP_436570.1","ASP61618.1","CDO30_25580",NA,"tripartite tricarboxylate transporter permease"
"CP021799.1",106911,108047,"NP_436571.1","ASP61619.1","CDO30_25585",NA,"peptidase C45"
"CP021799.1",108085,108332,"WP_014530042.1",NA,"CDO30_25590",NA,"prevent-host-death protein"
"CP021799.1",108487,108960,"NP_436572.1","ASP61620.1","CDO30_25595",NA,"carboxymuconolactone decarboxylase family protein"
"CP021799.1",108960,109817,"NP_436573.1","ASP61621.1","CDO30_25600",NA,"RNA polymerase sigma factor SigJ"
"CP021799.1",109843,111079,"YP_001312837.1",NA,"CDO30_25605",NA,"hypothetical protein"
"CP021799.1",111312,111974,"NP_436576.1","ASP61622.1","CDO30_25610",NA,"TetR/AcrR family transcriptional regulator"
"CP021799.1",112271,112834,"NP_436577.1","ASP61623.1","CDO30_25615",NA,"TRAP transporter small permease"
"CP021799.1",112845,114125,"NP_436578.1","ASP61624.1","CDO30_25620",NA,"ABC transporter permease"
"CP021799.1",114186,115202,"NP_436579.1","ASP61625.1","CDO30_25625",NA,"TRAP transporter substrate-binding protein"
"CP021799.1",115282,116142,"NP_436580.1","ASP61626.1","CDO30_25630",NA,"shikimate dehydrogenase"
"CP021799.1",116359,116586,"NP_436581.1","ASP63019.1","CDO30_25635",NA,"hypothetical protein"
"CP021799.1",116683,118107,"NP_436582.1","ASP61627.1","CDO30_25640",NA,"PLP-dependent aminotransferase family protein"
"CP021799.1",118189,119049,"NP_436583.1","ASP61628.1","CDO30_25645",NA,"EamA/RhaT family transporter"
"CP021799.1",119240,119770,"NP_436584.1","ASP63020.1","CDO30_25650",NA,"hypothetical protein"
"CP021799.1",119793,120950,"NP_436585.1","ASP61629.1","CDO30_25655",NA,"hypothetical protein"
"CP021799.1",121324,122166,"NP_436586.1","ASP61630.1","CDO30_25660",NA,"glycosyl transferase"
"CP021799.1",122627,123937,"NP_436587.1","ASP61631.1","CDO30_25665",NA,"replication initiation protein RepC"
"CP021799.1",124093,125097,"NP_436588.1","ASP61632.1","CDO30_25670","repB","plasmid partitioning protein RepB"
"CP021799.1",125101,126297,"NP_436589.1","ASP61633.1","CDO30_25675","repA","plasmid partitioning protein RepA"
"CP021799.1",126664,126852,"NP_436590.1","ASP61634.1","CDO30_25680",NA,"hypothetical protein"
"CP021799.1",127021,127728,"NP_436591.1","ASP61635.1","CDO30_25685","hutC","histidine utilization repressor"
"CP021799.1",127847,129808,"NP_436592.1","ASP61636.1","CDO30_25690",NA,"elongation factor G"
"CP021799.1",129952,130461,"NP_436593.1","ASP61637.1","CDO30_25695",NA,"hypothetical protein"
"CP021799.1",130557,131384,"NP_436594.1","ASP63021.1","CDO30_25700",NA,"alpha/beta hydrolase"
"CP021799.1",131532,132521,"NP_436595.1","ASP61638.1","CDO30_25705",NA,"GlxA family transcriptional regulator"
"CP021799.1",134181,135248,"NP_436596.1","ASP61639.1","CDO30_25710",NA,"ABC transporter substrate-binding protein"
"CP021799.1",135245,136288,"NP_436597.1","ASP61640.1","CDO30_25715",NA,"iron ABC transporter permease"
"CP021799.1",136285,137085,"NP_436598.1","ASP61641.1","CDO30_25720",NA,"ABC transporter ATP-binding protein"
"CP021799.1",137089,137868,"NP_436599.1","ASP61642.1","CDO30_25725",NA,"SAM-dependent methyltransferase"
"CP021799.1",137960,139156,"WP_010969783.1","ASP61643.1","CDO30_25730",NA,"IS256 family transposase"
"CP021799.1",139315,139506,"WP_010968459.1","ASP61644.1","CDO30_25735",NA,"hypothetical protein"
"CP021799.1",139505,139669,"WP_017264643.1","ASP61645.1","CDO30_25740",NA,"chromosome partitioning protein ParA"
"CP021799.1",139796,139951,"NP_436601.1","ASP63022.1","CDO30_25745",NA,"hypothetical protein"
"CP021799.1",140055,140303,"NP_436602.1","ASP61646.1","CDO30_25750",NA,"antitoxin"
"CP021799.1",140293,140589,"NP_436603.1","ASP61647.1","CDO30_25755",NA,"RelE/ParE family toxin"
"CP021799.1",140670,140930,"WP_010968459.1",NA,"CDO30_25760",NA,"helix-turn-helix domain-containing protein"
"CP021799.1",141509,141907,"NP_436605.1","ASP61648.1","CDO30_25765",NA,"hypothetical protein"
"CP021799.1",142074,142259,"NP_436606.1","ASP61649.1","CDO30_25770",NA,"hypothetical protein"
"CP021799.1",142263,142784,"NP_436607.1","ASP61650.1","CDO30_25775",NA,"DNA-binding protein"
"CP021799.1",142999,143208,"NP_436608.1","ASP61651.1","CDO30_25780",NA,"dodecin flavoprotein"
"CP021799.1",143742,145145,"NP_436609.1","ASP61652.1","CDO30_25785",NA,"sodium:alanine symporter family protein"
"CP021799.1",145406,146893,"NP_436610.1","ASP61653.1","CDO30_25790",NA,"SulP family inorganic anion transporter"
"CP021799.1",147111,148304,"NP_436611.1","ASP61654.1","CDO30_25795",NA,"MFS transporter"
"CP021799.1",148776,149705,"NP_436612.1","ASP61655.1","CDO30_25800",NA,"rhizopine-binding protein"
"CP021799.1",149868,150725,"NP_436613.1","ASP61656.1","CDO30_25805",NA,"NAD(P)-dependent oxidoreductase"
"CP021799.1",150921,151163,"NP_436614.1","ASP61657.1","CDO30_25810",NA,"hypothetical protein"
"CP021799.1",151212,151403,"NP_436615.1","ASP61658.1","CDO30_25815",NA,"hypothetical protein"
"CP021799.1",151502,152518,"NP_436616.1","ASP61659.1","CDO30_25820",NA,"short-chain dehydrogenase"
