"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat","Entry","Entry name","Status","Protein names","Gene names","Organism","Length","Gene ontology (biological process)","Gene ontology (cellular component)","Gene ontology (GO)","Gene ontology (molecular function)","Gene ontology IDs"
"pSymB","gene-CDO30_31455","NP_437689.1","ABC transporter substrate-binding protein",1,1,2,1328520,1328520,-0.2794279,0.3671856,0.32330675,0.079,"shoot+(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other","Q926F5","Q926F5_RHIME","unreviewed","ABC transporter, periplasmic solute-binding protein","SM_b20856","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",322,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_31495","NP_437697.1","mechanosensitive ion channel family protein",1,1,1,1335911,1335911,0.3360684,0.3360684,0.3360684,0.089,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UH4","Q92UH4_RHIME","unreviewed","Putative mechanosensitive ion channel","SM_b20863","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",343,"transmembrane transport [GO:0055085]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]",NA,"GO:0005886; GO:0016021; GO:0055085"
"pSymB","gene-CDO30_31520","NP_437702.1","ATPase",1,1,1,1340245,1340245,0.2441694,0.2441694,0.2441694,0.11,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UG9","Q92UG9_RHIME","unreviewed","Histidine kinase (EC 2.7.13.3)","SM_b20868","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",1229,NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]","phosphorelay sensor kinase activity [GO:0000155]","GO:0000155; GO:0005886; GO:0016021"
"pSymB","gene-CDO30_31535","NP_437704.1","LysR family transcriptional regulator",1,1,1,1344898,1344898,0.3959012,0.3959012,0.3959012,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UG7","Q92UG7_RHIME","unreviewed","Putative transcriptional regulator, lysR family protein","SM_b20870","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",298,NA,NA,"DNA-binding transcription factor activity [GO:0003700]","DNA-binding transcription factor activity [GO:0003700]","GO:0003700"
"pSymB","gene-CDO30_31585","NP_437714.1","ATP-dependent helicase",1,1,1,1354172,1354172,0.2417234,0.2417234,0.2417234,0.105,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UF7","Q92UF7_RHIME","unreviewed","Putative ATP-dependent RNA helicase protein","rhlE2 SM_b20880","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",503,NA,NA,"ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]","ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]","GO:0003676; GO:0004386; GO:0005524"
"pSymB","gene-CDO30_31625","NP_437722.1","transglutaminase family protein",1,1,2,1361388,1361388,-0.3726975,-0.3635963,0.3681469,0.058,"shoot-(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other","Q92UE9","Q92UE9_RHIME","unreviewed","TGc domain-containing protein","SM_b20888","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",272,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_31635","NP_437724.1","dihydroxy-acid dehydratase",1,1,1,1363323,1363323,-0.2588208,-0.2588208,0.2588208,0.115,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q92UE7","Q92UE7_RHIME","unreviewed","Dihydroxy-acid dehydratase (EC 4.2.1.9)","araF SM_b20890","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",579,NA,NA,"dihydroxy-acid dehydratase activity [GO:0004160]","dihydroxy-acid dehydratase activity [GO:0004160]","GO:0004160"
"pSymB","gene-CDO30_31640","NP_437725.1","aldehyde dehydrogenase family protein",1,1,1,1365637,1365637,0.2487258,0.2487258,0.2487258,0.099,"shoot+(DZA-3)[1]","3","DZA only","GxE","Q92UE6","Q92UE6_RHIME","unreviewed","2-oxoglutarate semialdehyde dehydrogenase (EC 1.2.1.26)","araE SM_b20891","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",477,NA,NA,"2,5-dioxovalerate dehydrogenase (NADP+) activity [GO:0047533]","2,5-dioxovalerate dehydrogenase (NADP+) activity [GO:0047533]","GO:0047533"
"pSymB","gene-CDO30_31645","NP_437726.1","GguC protein",1,1,1,1367439,1367439,0.3988877,0.3988877,0.3988877,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UE5","Q92UE5_RHIME","unreviewed","Uncharacterized protein","araD SM_b20892","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",331,NA,NA,"catalytic activity [GO:0003824]","catalytic activity [GO:0003824]","GO:0003824"
"pSymB","gene-CDO30_31690","NP_437735.1","bifunctional diguanylate cyclase/phosphodiesterase",2,1,2,1375796,1377207,0.1614414,0.2599611,0.21070125,0.2385,"shoot+(DZA-1)[1], shoot+(A17-4)[1]","1, 4","Both","other","Q92UD8","Q92UD8_RHIME","unreviewed","Diguanylate cyclase/phosphodiesterase","SM_b20900","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",644,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]",NA,"GO:0016021"
"pSymB","gene-CDO30_31725","NP_437741.1","integrase",2,1,2,1383096,1383363,0.2026535,0.2524043,0.2275289,0.1405,"shoot+(DZA-1)[2]","1","DZA only","GxE","Q92UD3","Q92UD3_RHIME","unreviewed","Putative transposase protein","SM_b20905","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",390,"DNA integration [GO:0015074]",NA,"nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]","nucleic acid binding [GO:0003676]","GO:0003676; GO:0015074"
"pSymB","gene-CDO30_31885","NP_437770.1","hypothetical protein",1,1,1,1401824,1401824,-0.4157996,-0.4157996,0.4157996,0.063,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92UA6","Q92UA6_RHIME","unreviewed","Uncharacterized protein","SM_b21403","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",151,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_31905","NP_437774.1","Ku protein",1,1,1,1404357,1404357,0.2240869,0.2240869,0.2240869,0.141,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92UA2","Q92UA2_RHIME","unreviewed","Non-homologous end joining protein Ku","ku SM_b21407","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",272,"DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]",NA,"double-stranded DNA binding [GO:0003690]; DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]","double-stranded DNA binding [GO:0003690]","GO:0003690; GO:0006303; GO:0006310"
"pSymB","gene-CDO30_31920","NP_437777.1","class I SAM-dependent methyltransferase",1,1,1,1406882,1406882,-0.3599622,-0.3599622,0.3599622,0.084,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92U99","Q92U99_RHIME","unreviewed","Putative methyltransferase,S-Adenosyl-L-methionine (SAM)-MTase protein (EC 2.1.1.-)","SM_b21410","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",289,"methylation [GO:0032259]",NA,"methyltransferase activity [GO:0008168]; methylation [GO:0032259]","methyltransferase activity [GO:0008168]","GO:0008168; GO:0032259"
"pSymB","gene-CDO30_31930","NP_437779.1","DUF488 domain-containing protein",1,1,1,1408128,1408128,-0.3503254,-0.3503254,0.3503254,0.089,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92U97","Q92U97_RHIME","unreviewed","Uncharacterized protein","SM_b21412","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",141,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_31940","NP_437781.1","aspartate aminotransferase family protein",2,1,2,1409103,1409726,-0.2560352,-0.1572938,0.2066645,0.2695,"shoot-(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other","Q92U95","Q92U95_RHIME","unreviewed","Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)","SM_b21414","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",473,"carboxylic acid metabolic process [GO:0019752]",NA,"aromatic-L-amino-acid decarboxylase activity [GO:0004058]; pyridoxal phosphate binding [GO:0030170]; carboxylic acid metabolic process [GO:0019752]","aromatic-L-amino-acid decarboxylase activity [GO:0004058]; pyridoxal phosphate binding [GO:0030170]","GO:0004058; GO:0019752; GO:0030170"
"pSymB","gene-CDO30_31950","NP_437783.1","glucose-1-phosphate cytidylyltransferase",1,1,1,1412780,1412780,-0.2726851,-0.2726851,0.2726851,0.094,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92U93","Q92U93_RHIME","unreviewed","Putative glucose-1-phosphate cytidylyltransferase protein (EC 2.7.7.33)","ddhA SM_b21416","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",255,"biosynthetic process [GO:0009058]",NA,"glucose-1-phosphate cytidylyltransferase activity [GO:0047343]; biosynthetic process [GO:0009058]","glucose-1-phosphate cytidylyltransferase activity [GO:0047343]","GO:0009058; GO:0047343"
"pSymB","gene-CDO30_31955","NP_437784.1","CDP-glucose 4%2C6-dehydratase",2,1,2,1413192,1413746,-0.3622124,-0.2592024,0.3107074,0.092,"shoot-(DZA-1)[2]","1","DZA only","GxE","Q92U92","Q92U92_RHIME","unreviewed","Putative CDP-glucose 4,6-dehydratase protein (EC 4.2.1.45)","ddhB SM_b21417","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",356,NA,NA,"CDP-glucose 4,6-dehydratase activity [GO:0047733]","CDP-glucose 4,6-dehydratase activity [GO:0047733]","GO:0047733"
"pSymB","gene-CDO30_31980","NP_437789.1","sugar ABC transporter substrate-binding protein",1,1,1,1418519,1418519,-0.1773732,-0.1773732,0.1773732,0.22,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q926F2","Q926F2_RHIME","unreviewed","ABC transporter, periplasmic solute-binding protein","SM_b21421","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",353,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_31995","NP_437792.1","esterase",1,1,2,1422933,1422933,-0.3990136,-0.2696954,0.3343545,0.068,"shoot-(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG","Q92U85","Q92U85_RHIME","unreviewed","Putative acyl esterase","SM_b21424","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",578,NA,NA,"dipeptidyl-peptidase activity [GO:0008239]","dipeptidyl-peptidase activity [GO:0008239]","GO:0008239"
"pSymB","gene-CDO30_32045","NP_437803.1","LysR family transcriptional regulator",1,1,2,1430665,1430665,-0.2004561,-0.1920749,0.1962655,0.168,"shoot-(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG","Q92U75","Q92U75_RHIME","unreviewed","Putative transcriptional regulator, lysR family protein","SM_b21434","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",306,NA,NA,"DNA-binding transcription factor activity [GO:0003700]","DNA-binding transcription factor activity [GO:0003700]","GO:0003700"
"pSymB","gene-CDO30_32050","NP_437804.1","Zn-dependent hydrolase",1,1,2,1432542,1432542,-0.3588711,-0.3029722,0.33092165,0.058,"shoot-(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG","Q92U74","Q92U74_RHIME","unreviewed","N-carbamoyl-L-amino-acid hydrolase (EC 3.5.1.87)","SM_b21435","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",414,NA,NA,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]; metal ion binding [GO:0046872]; N-carbamoyl-L-amino-acid hydrolase activity [GO:0050538]","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]; metal ion binding [GO:0046872]; N-carbamoyl-L-amino-acid hydrolase activity [GO:0050538]","GO:0016813; GO:0046872; GO:0050538"
"pSymB","gene-CDO30_32085","NP_437810.2","CBS domain-containing protein",1,1,1,1437494,1437494,-0.3239049,-0.3239049,0.3239049,0.068,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92U69","Q92U69_RHIME","unreviewed","Uncharacterized protein","SM_b21441","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",146,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_32190","NP_437829.1","6-phospho-beta-glucosidase",2,1,2,1456342,1456635,-0.3272992,0.2564897,0.29189445,0.1075,"shoot+(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other","Q92U51","Q92U51_RHIME","unreviewed","Alpha-galactosidase (EC 3.2.1.22)","SM_b21463","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",461,"carbohydrate metabolic process [GO:0005975]",NA,"metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; raffinose alpha-galactosidase activity [GO:0052692]; carbohydrate metabolic process [GO:0005975]","metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; raffinose alpha-galactosidase activity [GO:0052692]","GO:0005975; GO:0016616; GO:0046872; GO:0052692"
"pSymB","gene-CDO30_32205","YP_001313127.1","type I secretion system permease/ATPase",1,1,1,1460526,1460526,-0.3437832,-0.3437832,0.3437832,0.063,"shoot-(DZA-1)[1]","1","DZA only","GxE","A6UHR4","A6UHR4_SINMW","unreviewed","Type I secretion system ATPase","Smed_4390","Sinorhizobium medicae (strain WSM419) (Ensifer medicae)",582,"protein secretion by the type I secretion system [GO:0030253]","integral component of membrane [GO:0016021]; type I protein secretion system complex [GO:0030256]","integral component of membrane [GO:0016021]; type I protein secretion system complex [GO:0030256]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; protein secretion by the type I secretion system [GO:0030253]","ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]","GO:0005524; GO:0016021; GO:0016887; GO:0030253; GO:0030256; GO:0042626"
"pSymB","gene-CDO30_32215","NP_437834.1","hypothetical protein",1,1,1,1463125,1463125,0.2220411,0.2220411,0.2220411,0.136,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92U48","Q92U48_RHIME","unreviewed","Conserved hypothetical membrane protein","SM_b21468","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",365,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]",NA,"GO:0016021"
"pSymB","gene-CDO30_32330","NP_437855.1","cytochrome ubiquinol oxidase subunit II",1,1,1,1475563,1475563,0.1983159,0.1983159,0.1983159,0.152,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92U27","Q92U27_RHIME","unreviewed","Ubiquinol oxidase polypeptide II (Ubiquinol oxidase subunit 2)","cyoA SM_b21487","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",386,NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]; copper ion binding [GO:0005507]; cytochrome o ubiquinol oxidase activity [GO:0008827]; cytochrome-c oxidase activity [GO:0004129]","copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]; cytochrome o ubiquinol oxidase activity [GO:0008827]","GO:0004129; GO:0005507; GO:0005886; GO:0008827; GO:0016021; GO:0070469"
"pSymB","gene-CDO30_32335","NP_437856.1","cytochrome ubiquinol oxidase subunit I",1,1,1,1476536,1476536,0.3325633,0.3325633,0.3325633,0.084,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92U26","Q92U26_RHIME","unreviewed","Putative cytochrome o ubiquinol oxidase chain I protein (EC 1.10.3.-)","cyoB SM_b21488","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",669,"aerobic respiration [GO:0009060]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]; aerobic respiration [GO:0009060]","cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]","GO:0004129; GO:0005886; GO:0009060; GO:0016021; GO:0016682; GO:0020037; GO:0070469"
"pSymB","gene-CDO30_32365","NP_437862.1","Lrp/AsnC family transcriptional regulator",1,1,1,1481292,1481292,0.3142869,0.3142869,0.3142869,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92U21","Q92U21_RHIME","unreviewed","Putative transcriptional regulator, asnC family protein","SM_b21493","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",153,NA,NA,"sequence-specific DNA binding [GO:0043565]","sequence-specific DNA binding [GO:0043565]","GO:0043565"
"pSymB","gene-CDO30_32420","YP_001313094.1","glycosyltransferase family 1 protein",1,1,1,1494735,1494735,0.1795364,0.1795364,0.1795364,0.257,"shoot+(A17-4)[1]","4","A17 only","GxE","A6UHN1","A6UHN1_SINMW","unreviewed","Glycosyl transferase group 1","Smed_4356","Sinorhizobium medicae (strain WSM419) (Ensifer medicae)",409,NA,NA,"transferase activity, transferring glycosyl groups [GO:0016757]","transferase activity, transferring glycosyl groups [GO:0016757]","GO:0016757"
"pSymB","gene-CDO30_32425","NP_437874.1","polysaccharide deacetylase",2,1,2,1495642,1495826,-0.3301078,0.3410797,0.33559375,0.076,"shoot+(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other","Q92U09","Q92U09_RHIME","unreviewed","Chitooligosaccharide deacetylase (Nodulation protein B)","SM_b21504","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",251,"carbohydrate metabolic process [GO:0005975]",NA,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]","GO:0005975; GO:0016810"
"pSymB","gene-CDO30_32460","NP_437882.1","GNAT family N-acetyltransferase",1,1,1,1502647,1502647,0.365255,0.365255,0.365255,0.068,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92U01","Q92U01_RHIME","unreviewed","Uncharacterized protein","SM_b21512","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",382,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_32470","NP_437884.1","methyltransferase",1,1,1,1504784,1504784,0.2899518,0.2899518,0.2899518,0.073,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92TZ9","Q92TZ9_RHIME","unreviewed","Putative modification methylase protein","hemK2 SM_b21514","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",275,NA,NA,"nucleic acid binding [GO:0003676]; protein methyltransferase activity [GO:0008276]","nucleic acid binding [GO:0003676]; protein methyltransferase activity [GO:0008276]","GO:0003676; GO:0008276"
"pSymB","gene-CDO30_32475","NP_437885.1","hypothetical protein",2,1,2,1505891,1506016,0.2584338,0.3131455,0.28578965,0.11,"shoot+(DZA-1)[2]","1","DZA only","GxE","Q92TZ8","Q92TZ8_RHIME","unreviewed","Uncharacterized protein","SM_b21515","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",373,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_32540","NP_437897.1","NAD(+) synthetase",1,1,1,1517542,1517542,-0.3078997,-0.3078997,0.3078997,0.052,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92TY6","NADE_RHIME","reviewed","NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)","nadE nadE1 RB1357 SMb20649","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",334,"NAD biosynthetic process [GO:0009435]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]","ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]","GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435; GO:0046872"
