"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","min_ps","max_ps","no_effects","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","CDO30_30060","NP_437417.1","phosphoethanolamine transferase",2,4,1030877,1031343,6,-0.3651668,0.1876198,0.208297016666667,0.157,"leaf1-(DZA-3)[1], nod-(A17-2)[1], nod-(A17-4)[2], nod.weight+(DZA-1)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30065","NP_437418.1","hypothetical protein",1,3,1032440,1032440,4,-0.3423169,0.2940917,0.252275025,0.073,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], nod-(A17-4)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30080","YP_001313433.1","glycerol-3-phosphatase",1,3,1034178,1034178,3,-0.2166353,0.280714,0.19676164,0.152,"leaf1+(DZA-1)[1], nod-(A17-2)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30085","NP_437422.1","peptide ABC transporter substrate-binding protein",1,3,1034544,1034544,3,-0.3522814,-0.1331994,0.240617966666667,0.079,"leaf1-(DZA-3)[1], nod-(A17-4)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30090","NP_437423.1","hypothetical protein",1,1,1036412,1036412,1,-0.1998594,-0.1998594,0.1998594,0.168,"leaf1-(DZA-3)[1]","DZA only"
"pSymB","CDO30_30100","NP_437425.1","hypothetical protein",2,3,1040408,1040442,3,-0.272826,-0.06179526,0.14775112,0.155333333333333,"nod-(A17-4)[1], leaf.plast-(A17-24)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30105","NP_437426.1","hypothetical protein",1,1,1041038,1041038,1,0.3870514,0.3870514,0.3870514,0.063,"nod.weight+(DZA-3)[1]","DZA only"
"pSymB","CDO30_30110","YP_001313438.1","glycosyl transferase",1,1,1042131,1042131,1,0.03210719,0.03210719,0.03210719,0.12,"chloro.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30115","NP_437428.1","class I SAM-dependent methyltransferase",1,1,1042626,1042626,1,-0.1489248,-0.1489248,0.1489248,0.471,"leaf1-(A17-4)[1]","A17 only"
"pSymB","CDO30_30120","NP_437429.1","glycosyl transferase family 2",2,4,1043962,1045094,4,-0.03578576,0.3223125,0.21845114,0.0745,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30130","NP_437431.1","HlyD family type I secretion periplasmic adaptor subunit",6,6,1047001,1047790,22,-0.3594751,0.4658409,0.233127404545455,0.111318181818182,"chloro1+(A17-4)[1], leaf1+(DZA-1)[2], leaf1-(DZA-3)[3], leaf1+(A17-4)[1], leaf1-(A17-4)[1], nod-(DZA-1)[1], nod-(A17-2)[1], nod-(A17-4)[3], nod.weight+(DZA-1)[2], chloro.plast-(DZA-13)[1], leaf.plast-(DZA-13)[4], leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30135","NP_437432.1","type I secretion system permease/ATPase",3,5,1048332,1049223,10,-0.3846807,0.4447869,0.241468924,0.1311,"chloro1+(A17-4)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], leaf1-(A17-4)[1], nod-(A17-2)[1], nod-(A17-4)[1], nod.weight+(DZA-1)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30140","NP_437433.1","exopolysaccharide II synthesis transcriptional activator ExpG",1,5,1050657,1050657,5,-0.1658802,0.1941192,0.130146668,0.241,"leaf1-(A17-4)[1], nod+(A17-2)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30145","NP_437434.1","glycosyl transferase",1,4,1051739,1051739,4,-0.2956232,0.381359,0.28371405,0.058,"leaf1-(DZA-3)[1], nod-(DZA-1)[1], nod.weight+(DZA-1)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30160","NP_437437.1","polysaccharide pyruvyl transferase family protein",2,4,1057037,1057522,4,-0.3635922,0.3926552,0.297825475,0.06175,"chloro1+(DZA-3)[1], leaf1-(DZA-3)[1], nod.weight+(DZA-1)[1], leaf.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30165","NP_437438.1","polysaccharide pyruvyl transferase family protein",2,2,1057867,1058774,2,0.08460141,0.1341003,0.109350855,0.28,"leaf1+(A17-4)[1], leaf.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_30180","NP_437441.1","dTDP-4-dehydrorhamnose 3%2C5-epimerase",1,1,1061008,1061008,1,0.167983,0.167983,0.167983,0.215,"nod+(A17-2)[1]","A17 only"
"pSymB","CDO30_30225","NP_437450.1","DUF1236 domain-containing protein",3,6,1066914,1067529,7,-0.1824535,0.3519109,0.220597885714286,0.192857142857143,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[1], leaf1-(A17-4)[1], shoot+(DZA-1)[1], chloro.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30230","NP_437451.1","AI-2E family transporter",2,2,1068017,1068539,3,-0.02954325,0.2423878,0.14252315,0.216,"leaf1+(DZA-1)[1], leaf1+(A17-4)[1], chloro.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30235","NP_437452.1","AraC family transcriptional regulator",1,1,1069526,1069526,1,-0.3080905,-0.3080905,0.3080905,0.068,"nod-(A17-2)[1]","A17 only"
"pSymB","CDO30_30250","WP_017263951.1","hypothetical protein",1,2,1072544,1072544,2,-0.2022653,-0.07325926,0.13776228,0.215,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30255","NP_437457.1","phytanoyl-CoA dioxygenase",3,6,1073440,1073663,8,-0.1322494,0.335731,0.17504296875,0.183375,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[2]","Both"
"pSymB","CDO30_30260","NP_437458.1","ABC transporter permease",1,2,1074100,1074100,2,-0.1117082,-0.05919968,0.08545394,0.277,"height.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30265","NP_437459.1","ABC transporter permease",1,2,1075213,1075213,2,0.05515669,0.1526841,0.103920395,0.455,"leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30270","NP_437460.1","sugar ABC transporter ATP-binding protein",3,5,1076070,1076993,9,-0.3167456,0.2649368,0.170515563333333,0.148333333333333,"height1-(DZA-1)[1], leaf1+(DZA-1)[1], leaf1-(DZA-1)[1], leaf1-(A17-2)[1], nod-(A17-2)[1], height.plast+(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30275","NP_437461.1","sugar ABC transporter substrate-binding protein",4,3,1077839,1078374,7,-0.04178796,0.3135569,0.160264807142857,0.226857142857143,"chloro1+(DZA-1)[1], chloro1+(DZA-3)[1], height1+(DZA-1)[2], chloro.plast+(DZA-13)[2], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30280","NP_437462.1","LacI family transcriptional regulator",2,2,1079756,1079831,3,-0.2215178,0.2607999,0.188774916666667,0.113666666666667,"leaf1-(DZA-3)[1], leaf1+(A17-4)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30290","NP_437464.1","2-deoxy-D-gluconate 3-dehydrogenase",1,4,1080692,1080692,6,-0.1885658,0.1828952,0.119113693333333,0.33,"leaf1+(DZA-1)[1], leaf1-(A17-2)[1], leaf1-(DZA-3)[1], chloro.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30305","NP_437467.1","TRAP transporter large permease",1,2,1083376,1083376,2,0.2880036,0.3019991,0.29500135,0.079,"height1+(DZA-1)[1], shoot+(DZA-1)[1]","DZA only"
"pSymB","CDO30_30320","NP_437470.1","uronate isomerase",1,3,1086617,1086617,3,-0.03625732,0.2946356,0.191064306666667,0.073,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30325","NP_437471.1","gfo/Idh/MocA family oxidoreductase",2,5,1087449,1087629,6,-0.05605502,0.2972963,0.159196031666667,0.136,"chloro1+(DZA-3)[1], leaf1+(A17-4)[1], nod+(A17-2)[1], chloro.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30330","NP_437472.1","YihY/virulence factor BrkB family protein",2,6,1088567,1088723,6,-0.09292146,0.3315203,0.184582846666667,0.204,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(A17-24)[1], leaf.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30335","NP_437473.1","DUF2231 domain-containing protein",1,1,1089564,1089564,1,0.331521,0.331521,0.331521,0.063,"nod.weight+(A17-4)[1]","A17 only"
"pSymB","CDO30_30370","NP_437480.1","YihY/virulence factor BrkB family protein",1,2,1093738,1093738,2,-0.09092479,0.3388161,0.214870445,0.079,"nod.weight+(A17-2)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30380","NP_437482.1","DUF2231 domain-containing protein",1,2,1095729,1095729,2,-0.1929913,-0.07221367,0.132602485,0.204,"leaf1-(DZA-3)[1], leaf.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30395","NP_437485.1","cytochrome C",2,3,1097442,1097642,5,0.04955002,0.2845479,0.185000944,0.3182,"leaf1+(DZA-1)[2], leaf1+(A17-4)[1], nod.weight+(A17-2)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30400","NP_437486.1","cytochrome C oxidase subunit II",1,1,1098448,1098448,1,0.3034576,0.3034576,0.3034576,0.089,"nod.weight+(A17-2)[1]","A17 only"
"pSymB","CDO30_30405","NP_437487.1","sodium:calcium exchanger",2,4,1098994,1099636,4,-0.03290351,0.2889693,0.2189236525,0.089,"height1+(DZA-1)[1], leaf1+(DZA-1)[1], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30410","NP_437488.1","cytochrome c oxidase subunit I",2,3,1099965,1100037,4,-0.2459717,0.1841211,0.1659980325,0.24325,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], nod-(DZA-1)[1], leaf.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30415","NP_437489.1","hypothetical protein",2,3,1102699,1102740,3,-0.1541504,-0.0196075,0.0932427,0.275333333333333,"nod-(A17-2)[1], chloro.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30420","NP_437490.1","LacI family transcriptional regulator",1,7,1103594,1103594,8,-0.1852401,0.2228882,0.13890218375,0.257,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], nod-(A17-2)[1], chloro.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30425","NP_437491.1","D-tagatose-bisphosphate aldolase%2C class II%2C non-catalytic subunit",2,3,1104155,1104681,3,-0.2364662,-0.1462717,0.199029633333333,0.225333333333333,"height1-(DZA-1)[1], leaf1-(DZA-1)[1], nod-(A17-4)[1]","Both"
"pSymB","CDO30_30430","NP_437492.1","sugar kinase",3,5,1105511,1106021,7,-0.01986032,0.3557494,0.200312338571429,0.119714285714286,"chloro1+(DZA-3)[1], leaf1+(DZA-1)[1], leaf1+(DZA-3)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[1], chloro.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_30440","NP_437494.1","sugar ABC transporter ATP-binding protein",4,9,1107695,1108303,17,-0.3905061,0.2940592,0.199450192941176,0.165941176470588,"chloro1+(DZA-1)[2], height1+(DZA-1)[2], leaf1+(DZA-1)[2], leaf1-(DZA-1)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1], nod.weight-(DZA-3)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[2]","Both"
"pSymB","CDO30_30445","NP_437495.1","sugar ABC transporter substrate-binding protein",2,5,1108858,1108954,8,-0.1324734,0.2703388,0.12169773625,0.085875,"height1+(DZA-1)[2], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[2], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30475","NP_437501.1","3-oxoacyl-ACP reductase",1,2,1112775,1112775,2,0.2619565,0.276063,0.26900975,0.099,"leaf1+(DZA-1)[1], nod.weight+(A17-2)[1]","Both"
"pSymB","CDO30_30495","NP_437505.1","taurine ABC transporter substrate-binding protein",4,7,1117190,1118015,12,-0.2102565,0.2571176,0.162117589166667,0.161083333333333,"height1+(DZA-1)[1], leaf1+(DZA-1)[1], leaf1-(A17-4)[1], nod+(A17-2)[2], nod.weight+(A17-2)[1], height.plast-(A17-24)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[2], shoot.plast-(A17-24)[2]","Both"
"pSymB","CDO30_30500","NP_437506.1","taurine import ATP-binding protein TauB",4,8,1118347,1118956,18,-0.3518728,0.4317009,0.196251931111111,0.103611111111111,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[2], leaf1-(A17-2)[2], leaf1-(DZA-3)[1], shoot+(DZA-1)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], height.plast-(A17-24)[1], leaf.plast-(DZA-13)[1], leaf.plast+(A17-24)[2], leaf.plast-(A17-24)[1], shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30505","NP_437507.1","taurine ABC transporter permease",2,4,1119129,1119314,4,-0.119102,0.2818872,0.1324981325,0.27475,"leaf1+(DZA-1)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30510","NP_437508.2","nuclear transport factor 2 family protein",1,2,1120093,1120093,2,-0.0687666,0.1835307,0.12614865,0.236,"nod+(A17-2)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30515","NP_437509.1","FAD-binding oxidoreductase",1,4,1121731,1121731,4,-0.293126,0.05454163,0.1918481575,0.215,"height1-(DZA-1)[1], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30520","NP_437510.1","sulfoacetaldehyde acetyltransferase",8,8,1122162,1123242,21,-0.4062514,0.3144954,0.180972230952381,0.152904761904762,"chloro1-(DZA-3)[1], chloro1-(A17-4)[1], height1-(DZA-3)[1], leaf1+(DZA-1)[2], leaf1-(DZA-3)[1], leaf1+(DZA-3)[1], nod+(A17-2)[1], nod-(A17-2)[2], nod.weight+(DZA-1)[1], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[1], height.plast+(A17-24)[2], leaf.plast-(DZA-13)[2], leaf.plast+(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30525","NP_437511.1","hypothetical protein",5,4,1124082,1124706,6,-0.3514781,0.3301204,0.256122313333333,0.123,"height1+(DZA-3)[1], shoot-(A17-2)[1], nod-(DZA-1)[1], nod-(A17-2)[1], nod+(DZA-3)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30530","NP_437512.1","phosphate acetyltransferase",4,4,1125137,1125575,6,-0.2136862,0.2596378,0.173358696666667,0.125833333333333,"height1-(DZA-1)[1], nod.weight+(A17-2)[3], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30560","NP_437518.1","phosphonoacetate hydrolase",2,2,1133653,1133826,2,-0.0616004,0.2725433,0.16707185,0.2045,"height1+(DZA-1)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30565","NP_437519.1","phosphonoacetaldehyde dehydrogenase",1,1,1135196,1135196,1,0.2754472,0.2754472,0.2754472,0.115,"height1+(A17-4)[1]","A17 only"
"pSymB","CDO30_30575","NP_437521.1","putative 2-aminoethylphosphonate ABC transporter substrate-binding protein",2,3,1136805,1137323,3,-0.1571565,0.2235084,0.149515096666667,0.268666666666667,"height1-(DZA-1)[1], nod+(A17-2)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30585","NP_437523.1","putative 2-aminoethylphosphonate ABC transporter permease subunit",1,1,1139919,1139919,1,0.2782818,0.2782818,0.2782818,0.084,"nod.weight+(A17-2)[1]","A17 only"
"pSymB","CDO30_30590","NP_437524.1","hemolysin",2,3,1143364,1143553,4,0.1672011,0.2133725,0.195304475,0.267,"height1+(DZA-1)[2], leaf1+(DZA-3)[1], nod.weight+(A17-2)[1]","Both"
"pSymB","CDO30_30600","NP_437526.1","DNA-binding response regulator",1,6,1145867,1145867,7,-0.249508,0.2089882,0.134184207142857,0.188,"height1+(DZA-1)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30605","NP_437527.1","sensor histidine kinase",2,1,1146772,1146970,2,0.2552833,0.2582919,0.2567876,0.2745,"height1+(DZA-1)[2]","DZA only"
"pSymB","CDO30_30615","NP_437529.1","autotransporter",10,5,1147964,1153973,22,-0.2621596,0.3893668,0.195607495454545,0.222636363636364,"height1+(DZA-1)[4], height1+(DZA-3)[1], leaf1-(DZA-1)[3], leaf1+(DZA-3)[3], leaf1-(DZA-3)[1], leaf1-(A17-4)[1], shoot-(DZA-1)[1], shoot+(DZA-1)[3], nod+(A17-2)[1], leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30630","NP_437532.1","hypothetical protein",7,7,1156804,1157489,17,-0.3179987,0.3054959,0.230505658235294,0.124882352941176,"chloro1+(A17-4)[2], height1+(DZA-1)[4], leaf1+(DZA-1)[2], leaf1-(DZA-1)[1], leaf1-(A17-4)[1], shoot+(DZA-1)[1], shoot+(A17-2)[2], nod.weight-(A17-2)[1], nod.weight-(A17-4)[1], chloro.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30640","NP_437534.1","hypothetical protein",2,4,1158781,1158862,6,0.1372301,0.5125085,0.349835233333333,0.0838333333333333,"height1+(DZA-1)[2], height1+(DZA-3)[1], leaf1+(DZA-3)[1], shoot+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30650","NP_437535.1","potassium transporter",1,1,1161208,1161208,1,0.1404384,0.1404384,0.1404384,0.482,"leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_30655","NP_437536.1","acylaldehyde oxidase",3,3,1162756,1163178,5,-0.3096264,0.2838492,0.17685582,0.1542,"nod.weight+(DZA-1)[1], nod.weight-(DZA-1)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30670","NP_437539.1","AraC family transcriptional regulator",1,2,1165572,1165572,2,-0.2819264,-0.2490102,0.2654683,0.089,"shoot-(DZA-1)[1], nod.weight-(DZA-1)[1]","DZA only"
"pSymB","CDO30_30675","NP_437540.1","sensor histidine kinase",1,2,1167611,1167611,2,0.2289318,0.2302242,0.229578,0.236,"leaf1+(DZA-3)[1], shoot+(DZA-3)[1]","DZA only"
"pSymB","CDO30_30680","NP_437541.1","DNA-binding response regulator",1,2,1168219,1168219,2,0.2091311,0.2243683,0.2167497,0.251,"leaf1+(DZA-3)[1], shoot+(DZA-3)[1]","DZA only"
"pSymB","CDO30_30725","NP_437550.1","N-methylproline demethylase",1,1,1174475,1174475,1,0.2391958,0.2391958,0.2391958,0.11,"nod+(A17-2)[1]","A17 only"
"pSymB","CDO30_30730","NP_437551.1","TetR/AcrR family transcriptional regulator",1,2,1176682,1176682,2,-0.07720784,0.3089692,0.19308852,0.089,"nod.weight+(DZA-1)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30740","NP_437553.1","murein L%2CD-transpeptidase",1,3,1178758,1178758,3,-0.172461,0.1546922,0.128010633333333,0.304,"leaf1-(A17-2)[1], shoot+(DZA-1)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30750","NP_437555.1","MFS transporter",1,1,1180521,1180521,1,0.05538876,0.05538876,0.05538876,0.387,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30755","NP_437556.1","ArsR family transcriptional regulator",1,3,1181800,1181800,3,-0.05702684,0.5077644,0.289798346666667,0.068,"chloro1+(A17-2)[1], nod+(A17-4)[1], chloro.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30775","NP_437559.1","heavy metal-dependent transcription regulator 2",1,1,1185886,1185886,1,0.2315973,0.2315973,0.2315973,0.136,"nod.weight+(DZA-1)[1]","DZA only"
"pSymB","CDO30_30800","NP_437564.1","N-formylglutamate amidohydrolase",1,1,1189168,1189168,1,0.333023,0.333023,0.333023,0.094,"nod.weight+(DZA-1)[1]","DZA only"
"pSymB","CDO30_30815","NP_437567.1","sugar ABC transporter substrate-binding protein",1,3,1193951,1193951,3,0.05283111,0.2368923,0.16274487,0.283,"leaf1+(A17-4)[1], shoot+(A17-4)[1], leaf.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_30820","NP_437568.1","sugar ABC transporter ATP-binding protein",2,4,1194444,1195290,5,-0.1776306,0.1451974,0.1613168,0.3318,"height1-(A17-2)[1], leaf1-(A17-2)[1], nod-(A17-4)[2], nod.weight+(DZA-3)[1]","Both"
"pSymB","CDO30_30825","NP_437569.1","ABC transporter permease",1,1,1196477,1196477,1,-0.04152025,-0.04152025,0.04152025,0.267,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30840","NP_437572.1","ABC transporter ATP-binding protein",1,1,1198715,1198715,1,-0.07377125,-0.07377125,0.07377125,0.131,"leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30855","NP_437575.1","sugar ABC transporter substrate-binding protein",1,1,1202824,1202824,1,-0.03470914,-0.03470914,0.03470914,0.455,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30865","NP_437577.1","gfo/Idh/MocA family oxidoreductase",2,3,1204161,1204549,5,-0.1664766,0.1962202,0.17920412,0.2512,"chloro1+(DZA-1)[2], shoot+(DZA-1)[2], nod-(DZA-3)[1]","DZA only"
"pSymB","CDO30_30870","NP_437578.1","transcriptional regulator",3,6,1205578,1205987,8,-0.2851292,0.3047145,0.1900503375,0.22625,"leaf1+(DZA-3)[1], leaf1+(A17-4)[1], shoot+(A17-4)[1], nod-(A17-4)[1], nod.weight+(DZA-1)[1], nod.weight+(DZA-3)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30880","NP_437580.1","class C beta-lactamase",2,2,1207231,1207914,2,-0.03777328,0.2495341,0.14365369,0.2045,"nod.weight+(DZA-1)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30885","NP_437581.1","transcriptional regulator",1,4,1208303,1208303,4,-0.273996,0.3116443,0.2100928275,0.079,"nod-(A17-4)[1], nod.weight+(DZA-1)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30890","NP_437582.1","carbohydrate ABC transporter permease",1,1,1209447,1209447,1,-0.04278677,-0.04278677,0.04278677,0.414,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30900","NP_437584.1","ABC transporter substrate-binding protein",1,6,1212284,1212284,7,-0.3824793,0.2510819,0.26495692,0.089,"height1-(A17-2)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], nod-(A17-2)[1], leaf.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30935","NP_437591.1","carboxyl-terminal protease",1,2,1218443,1218443,2,-0.1445198,-0.046567,0.0955434,0.419,"shoot-(A17-4)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30960","NP_437596.1","histidine kinase",1,2,1224504,1224504,2,-0.04497477,0.1547089,0.099841835,0.455,"leaf1+(DZA-1)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30965","NP_437597.1","response regulator",1,2,1227163,1227163,2,-0.1598074,0.1660936,0.1629505,0.414,"leaf1+(DZA-1)[1], shoot-(A17-4)[1]","Both"
"pSymB","CDO30_30985","NP_437600.1","glycosyl transferase family 1",2,1,1228618,1229590,2,0.1547542,0.1715189,0.16313655,0.445,"leaf1+(DZA-1)[2]","DZA only"
"pSymB","CDO30_30990","NP_437601.1","7-carboxy-7-deazaguanine synthase QueE",2,2,1230690,1230803,2,-0.3320455,-0.2306629,0.2813542,0.0835,"leaf1-(DZA-3)[1], shoot-(DZA-1)[1]","DZA only"
"pSymB","CDO30_31010","NP_437605.1","UDP-glucose 4-epimerase",1,5,1235275,1235275,6,-0.3647222,0.3116116,0.26266545,0.094,"chloro1+(DZA-1)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], nod-(A17-2)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_31020","NP_437607.1","exopolysaccharide production protein ExoQ",2,5,1236658,1236661,8,-0.2128955,0.203767,0.16842177375,0.339375,"chloro1+(DZA-1)[1], chloro1-(A17-4)[1], height1-(DZA-3)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot-(A17-4)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_31025","NP_437608.1","exopolysaccharide production protein ExoF",1,2,1238362,1238362,2,-0.1554303,-0.04117264,0.09830147,0.351,"leaf1-(A17-2)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_31030","NP_437609.1","exopolysaccharide production protein ExoY",1,2,1239139,1239139,2,-0.1831995,-0.1568019,0.1700007,0.325,"leaf1-(A17-2)[1], shoot-(A17-2)[1]","A17 only"
"pSymB","CDO30_31040","NP_437611.1","succinoglycan biosynthesis protein ExoU",2,5,1241436,1241877,10,-0.202664,-0.01940676,0.130619312,0.3631,"height1-(DZA-3)[1], leaf1-(A17-2)[2], leaf1-(A17-4)[1], shoot-(A17-2)[1], shoot-(A17-4)[2], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[2]","Both"
"pSymB","CDO30_31050","NP_437613.1","succinoglycan biosynthesis protein exow",4,7,1243226,1243907,8,-0.3123146,0.3762692,0.202875245,0.197,"chloro1-(A17-4)[1], height1-(DZA-3)[1], leaf1-(A17-2)[1], shoot-(A17-2)[1], shoot-(A17-4)[1], nod+(A17-4)[1], nod.weight-(DZA-1)[1], chloro.plast-(A17-24)[1]","Both"
